conversation_id,brand,customer_message,agent_response,full_context,timestamp
Tesco_1446567,Tesco,Hello EB team - the fan has not been fixed and is still making an awful noise. Have Tesco been officially notified and if so are they planning to do something about it? thanks,"We have been now! I'm on the case and I'll get this passed onto the store. Thanks for letting us know, Huw. TY - Robyn","At end of Western Road
Did you get a chance to investigate? Thanks
Hi Huw, there is an issue with a fan, which belongs to Tesco. We are trying to get them to look at it ASAP. Thanks - EB Team
Hello EB team - the fan has not been fixed and is still making an awful noise. Have Tesco been officially notified and if so are they planning to do something about it? thanks",Thu Nov 02 16:04:11 +0000 2017
Tesco_773000,Tesco,Just spent an hour doing an online shop and the checkout won't accept any bank cards. Not happy!,I understand how disappointing and inconvenient this is and I'd like to help resolve this 2/3,Just spent an hour doing an online shop and the checkout won't accept any bank cards. Not happy!,Thu Oct 12 01:08:28 +0000 2017
Tesco_645138,Tesco,Just bought a coat from your Leigh store. Told no bags. Had to walk 10 mins home in rain. Coat now wet. Do you think everyone has a car??,"Hi Sheila, I'm so sorry to hear this. I would like to feed this back to store management. So I can do this can you please DM me any names/description of my colleague you spoke with? Please also include the time this happened. Thanks - Mark",Just bought a coat from your Leigh store. Told no bags. Had to walk 10 mins home in rain. Coat now wet. Do you think everyone has a car??,Wed Nov 22 18:25:10 +0000 2017
Tesco_1517011,Tesco,When you’re about to make your stir fry and are confronted with a smelly rat looking substance 🤢🤒😷,"Hi Aaron, thanks for getting in touch, I'm really sorry to see of this issue, I can understand how concerning this must have been. 1/4",When you’re about to make your stir fry and are confronted with a smelly rat looking substance 🤢🤒😷,Tue Oct 17 00:20:17 +0000 2017
Tesco_106374,Tesco,No we just left. it was about 11.00 am,"Thank you John, I am sorry to be a pain. Did you happen to have a name or description of my colleague? TY - Chris","thanks to .com shopper Carmen Tesco today who barged us out of the way to get to her fresh pasta without an excuse me or anything - cost you a customer left our full trolley and went to Sainsburys #EveryLittleHelps
Hi John, I'm so sorry about this! This really isn't on, did you report this when in store? Can you let me know what time you were in store? TY - Aimee
No we just left. it was about 11.00 am",Thu Nov 30 20:31:36 +0000 2017
Tesco_1940772,Tesco,mixed vegetables??? Not what I expected.,"Hi Devon, so sorry to see that your mixed veg only contains one vegetable. Can you DM us your full name, address and postcode? 1/3",mixed vegetables??? Not what I expected.,Sun Oct 29 21:44:26 +0000 2017
Tesco_2647759,Tesco,I forgot that I was in a corner shop thanks anyway😁,"Hi Luke, no problem. If there's anything else we can help with please let us know. Have a lovely evening. Thanks - Mark","Earlier I was with one of my mates in tesco and there was a asda smart value product on your shelves. Am I at a knock off tesco or what. I also bought a pack of doughnuts and I had extreme vomiting and diarrhoea.
Hi Luke, I'm very sorry to hear this, as you were unwell can you please return to the store where the relevant forms will be completed? Thanks - Mark
I forgot that I was in a corner shop thanks anyway😁",Fri Nov 17 22:46:22 +0000 2017
Tesco_2543286,Tesco,Rotton in wasp in colleagues sarnie... fucking rank Hindley !! Free food for life !!,"My colleagues will provide a refund, process a complaint & you'll receive a written response within 14 working days with the outcome - Laura 2/2",Rotton in wasp in colleagues sarnie... fucking rank Hindley !! Free food for life !!,Thu Nov 16 13:11:47 +0000 2017
Tesco_54520,Tesco,"Every time I buy chicken breast from I regret it. It’s all just water, have to drain the pan",I'm sorry to hear the chicken you purchased contained alot of water. I can understand how concerning this must be for you. 1/4,"Every time I buy chicken breast from I regret it. It’s all just water, have to drain the pan",Wed Nov 01 19:03:56 +0000 2017
Tesco_1054299,Tesco,Might even go to #Kilsyth or #Airdrie . The last few years you have really sucked . #DoBetter,I would like to look into this further and also log your feedback with the store to see what we can do to help. 2/3,"and it being an utter mess. Ever since you guys stopped being 24 hours it's like you forgot how to face up or stock shelves. ... /c
don't even get me started that you apparently no longer stock brown bagels. At all. I have a medical condition that means I can't eat ... /c
anything with wheat flour. and you do the sudden ""no longer stocking popular items"" thing all fricking time. Its disgraceful. #KnockItOff
Might even go to #Kilsyth or #Airdrie . The last few years you have really sucked . #DoBetter",Sat Oct 14 20:55:39 +0000 2017
